"Toon_idx";"Toon_name";"Toon_category";"Toon_link";"Toon_update";"Toon_newupdate";"Toon_exist";"Toon_imagelink";"Toon_platform";"Toon_likes"
0;"내 남자의 청첩장";"#로맨스";"https://webtoon.kakao.com/content/text/3480";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3480/sharing/2x/cc98a2f3-d805-4e9a-920a-4a84fcc94401.jpg";3;0
1;"이번 생은 가주가 되겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2473";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2473/sharing/2x/c9c552f1-0d88-4c87-a309-0129e7b5d9cd.jpg";3;0
2;"미생";"#드라마";"https://webtoon.kakao.com/content/text/818";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/818/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
3;"대사형 선유";"#액션";"https://webtoon.kakao.com/content/text/2589";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2589/sharing/2x/5e0a85bd-79d3-416b-bf4d-811799d535ba.jpg";3;0
4;"340일간의 유예";"#로맨스";"https://webtoon.kakao.com/content/text/3730";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3730/sharing/2x/e2edcf8c-d4e1-480c-9243-93e728ca6e05.jpg";3;0
5;"남편은 됐고, 돈이나 벌렵니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3067";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3067/sharing/2x/8f5f64f5-2e4f-4533-9afc-dc025042e489.jpg";3;0
6;"악녀인데 요리를 너무 잘해";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3793";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3793/sharing/2x/9053cba0-33f8-4e63-aa4e-3300b8ad09ae.jpg";3;0
7;"재투성이 소녀는 빛의 공녀님";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3794";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3794/sharing/2x/ccf0204b-fb10-45ee-85b0-6d74b4f867c1.jpg";3;0
8;"레벨업 못하는 플레이어";"#액션";"https://webtoon.kakao.com/content/text/2477";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2477/sharing/2x/ec485a48-eda3-4a93-83cd-2995b8f29eed.jpg";3;0
9;"전직 성녀와 흑막의 비밀 연애";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3782";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3782/sharing/2x/0823b60c-60e1-4970-9d00-95936883a767.jpg";3;0
10;"일하기 싫어!";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3780";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3780/sharing/2x/43f420f4-8c4a-4554-b987-175542165b57.jpg";3;0
11;"진화 특성으로 최강 네크로맨서";"#액션";"https://webtoon.kakao.com/content/text/3779";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3779/sharing/2x/77988ba8-6253-4b69-9959-aceabe804e7f.jpg";3;0
12;"악역 공작 영애의 특별한 쌀 재배법";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3774";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3774/sharing/2x/a078f356-defd-4cfb-bfd7-697729d6c28e.jpg";3;0
13;"롱리브더킹";"#드라마";"https://webtoon.kakao.com/content/text/2302";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2302/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
14;"어느 날 아빠가 나타났다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3763";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3763/sharing/2x/2477a873-809f-47a5-acbc-b559f98df198.jpg";3;0
15;"여주의 시스콤 오빠와 이혼하겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3755";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3755/sharing/2x/dd598c74-0f88-4d32-a45e-3e9b144706f4.jpg";3;0
16;"환골탈태";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2329";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2329/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
17;"악당들에게 키워지는 중입니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3507";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3507/sharing/2x/b356e1b9-7efb-4221-b73a-5a2a7d4ed3df.jpg";3;0
18;"화산권마";"#액션";"https://webtoon.kakao.com/content/text/2469";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2469/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
19;"철혈검가 사냥개의 회귀";"#판타지#학원";"https://webtoon.kakao.com/content/text/3455";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3455/sharing/2x/344e9cd2-e31d-47bc-a604-4c7b4958f190.jpg";3;0
20;"묵향 다크레이디";"#판타지#학원";"https://webtoon.kakao.com/content/text/2341";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2341/sharing/2x/4e5a1a71-b3aa-4fde-b7d5-c15030507b44.jpg";3;0
21;"불패검선";"#액션";"https://webtoon.kakao.com/content/text/1985";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1985/sharing/2x/0a4dbe92-f93c-424a-a6a5-1c4e0481ec30.jpg";3;0
22;"더 그레이트";"#드라마";"https://webtoon.kakao.com/content/text/3682";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3682/sharing/2x/c5048590-cca3-4cda-a195-d909b32cb943.jpg";3;0
23;"유부녀의 탄생";"#코미디/일상";"https://webtoon.kakao.com/content/text/1078";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1078/sharing/2x/c372c2cf-c5f8-414b-b8a3-d06bf6843377.jpg";3;0
24;"뱀파이어님의 대리식사";"#로맨스";"https://webtoon.kakao.com/content/text/1959";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1959/sharing/2x/93cef769-be2c-4ebd-b1d2-570869797f8a.jpg";3;0
25;"세이렌: 악당과 계약 가족이 되었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2745";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2745/sharing/2x/9b8de433-d03a-4b4a-86af-1b9047af6d8d.jpg";3;0
26;"후작가의 역대급 막내아들";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2901";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2901/sharing/2x/856cda78-f7be-4003-adab-fae4aff4eda9.jpg";3;0
27;"재활용 머학생";"#코미디/일상";"https://webtoon.kakao.com/content/text/3352";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3352/sharing/2x/6ff43fa4-660e-43c7-bc82-2aeebf826c77.jpg";3;0
28;"후궁계약";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2862";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2862/sharing/2x/18bca0a8-8319-4457-a562-cb0ed489bb41.jpg";3;0
29;"악당 공작가의 실세 막내딸입니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3441";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3441/sharing/2x/99c5a067-1267-4917-a9f5-f2d59bb4205b.jpg";3;0
30;"맛있는 세 끼-저스트 더 투 오브 어스";"#로맨스";"https://webtoon.kakao.com/content/text/3737";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3737/sharing/2x/9adaa644-ee93-40b2-a9fa-736e43b8bc4e.jpg";3;0
31;"이계막차";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2772";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2772/sharing/2x/bd3f4d90-6884-4101-88a9-c55e0dc117f9.jpg";3;0
32;"망할 가문을 살려보겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2381";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2381/sharing/2x/18f44b78-5906-4416-9c9a-58ed5c5cc4fc.jpg";3;0
33;"흑막을 치료하고 도망쳐버렸다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3309";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3309/sharing/2x/1d52b94d-40f7-4288-9118-0334c56b01b0.jpg";3;0
34;"튜토리얼이 너무 어렵다";"#판타지#학원";"https://webtoon.kakao.com/content/text/2467";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2467/sharing/2x/9f113a0c-0b61-486d-bb6a-1dca887805a4.jpg";3;0
35;"레벨업 닥터 최기석";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3237";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3237/sharing/2x/43a5627c-f47b-449a-b1b7-a59cd3def526.jpg";3;0
36;"두 번째 남편";"#드라마";"https://webtoon.kakao.com/content/text/3196";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3196/sharing/2x/e15a71ed-73db-4d03-ac0c-5879adeeac72.jpg";3;0
37;"카르세아린";"#액션";"https://webtoon.kakao.com/content/text/3294";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3294/sharing/2x/387897a2-ef18-4f81-91c1-dfa9735c901b.jpg";3;0
38;"비선실세 레이디";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2694";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2694/sharing/2x/0725cdb1-14ad-4ac6-970f-1aa5a51b53d0.jpg";3;0
39;"책 먹는 마법사";"#액션";"https://webtoon.kakao.com/content/text/2658";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2658/sharing/2x/3c044faa-0e0b-4bdc-987e-e18a6f9e0548.jpg";3;0
40;"가짜는 진짜가 되기를 바라지 않는다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3454";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3454/sharing/2x/0b52e902-1572-42c7-847d-3c21e77fe23c.jpg";3;0
41;"시크릿 미미";"#로맨스";"https://webtoon.kakao.com/content/text/3060";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3060/sharing/2x/be8d548c-7590-4e51-96f8-727534cf2c53.jpg";3;0
42;"주인공의 여동생이다";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3170";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3170/sharing/2x/663ba6c3-085e-4ef0-b389-c6c0ccf19971.jpg";3;0
43;"빙의검신";"#액션";"https://webtoon.kakao.com/content/text/2983";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2983/sharing/2x/1baeccf2-31fc-40cb-908e-3003920d385a.jpg";3;0
44;"나태한 소드마스터";"#액션";"https://webtoon.kakao.com/content/text/2916";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2916/sharing/2x/d8db8e87-3d0d-480a-ba48-3c67ee7a8724.jpg";3;0
45;"상사와의 수상한 잠자리";"#로맨스";"https://webtoon.kakao.com/content/text/3146";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3146/sharing/2x/46c70c46-23ef-45d4-9c81-2979daaf104e.jpg";3;0
46;"무존재감";"#스릴러";"https://webtoon.kakao.com/content/text/3412";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3412/sharing/2x/aed17c55-fed6-4b0d-b0b7-64b3b35a6970.jpg";3;0
47;"방구석 아싸인 내가 폭군에게 청혼 받아버렸다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3710";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3710/sharing/2x/a10424a5-fa15-422f-88a6-fd51871404f9.jpg";3;0
48;"성자는 개뿔, 현대의학의 힘이다";"#판타지#학원";"https://webtoon.kakao.com/content/text/3004";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3004/sharing/2x/8016a552-3673-4b3a-b848-9e51d70a0518.jpg";3;0
49;"망향무사";"#액션";"https://webtoon.kakao.com/content/text/3045";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3045/sharing/2x/c8a59c38-8df4-4b61-b555-e93bbe0a8a59.jpg";3;0
50;"사기꾼이지만 괜찮아";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3194";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3194/sharing/2x/9dfa0d73-33b6-49a8-8da9-1e92637f3ff8.jpg";3;0
51;"계약하시겠습니까?";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3662";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3662/sharing/2x/82c11ac7-6524-4687-9cf2-22a9967bb855.jpg";3;0
52;"오늘부터 황녀?!";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2630";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2630/sharing/2x/30cb8eb7-d284-4a07-9edf-b229736c3220.jpg";3;0
53;"샤크 와이번";"#판타지#학원";"https://webtoon.kakao.com/content/text/3616";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3616/sharing/2x/240a2afd-1805-4c17-be52-880c85a6a447.jpg";3;0
54;"혼자 레벨업 합니다";"#판타지#학원";"https://webtoon.kakao.com/content/text/2430";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2430/sharing/2x/5e88206d-2edd-4c88-8d00-f57edf27fdeb.jpg";3;0
55;"상사의 본색";"#로맨스";"https://webtoon.kakao.com/content/text/3319";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3319/sharing/2x/ada55df5-27b3-463f-9086-8dec0ce24d33.jpg";3;0
56;"악녀는 화려하게 데뷔한다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3250";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3250/sharing/2x/e2290ffb-2eb5-4d52-a7c6-0b3aa5866983.jpg";3;0
57;"다시 한번 아이돌";"#드라마";"https://webtoon.kakao.com/content/text/2888";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2888/sharing/2x/87ccbd72-0952-47ec-b4e7-437e0abd5685.jpg";3;0
58;"아기 다람쥐가 다 잘해요";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3138";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3138/sharing/2x/6ae45e98-1bbc-4bc7-b7e3-d19f7d613277.jpg";3;0
59;"내 짝꿍은 뱀파이어!";"#코미디/일상";"https://webtoon.kakao.com/content/text/3571";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3571/sharing/2x/8f5ca36a-2fc1-4481-8875-04a656cd4137.jpg";3;0
60;"메시아 - 신들의 종말";"#판타지#학원";"https://webtoon.kakao.com/content/text/3278";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3278/sharing/2x/14ca8403-b659-47bc-a2e8-19e8daa0a84d.jpg";3;0
61;"무협지 최고 악당의 귀한 딸입니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2489";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2489/sharing/2x/da7622ca-893e-4fd6-bcf1-cddbe6fc5342.jpg";3;0
62;"마녀의 딸이 남주의 저주를 풀면";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3702";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3702/sharing/2x/1d030c31-f92c-4056-9003-d96ca3910bd2.jpg";3;0
63;"천마, 리치왕의 무림을 부수다";"#액션";"https://webtoon.kakao.com/content/text/2583";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2583/sharing/2x/56d2fa17-7cfa-4762-8138-1621e807123c.jpg";3;0
64;"당신의 죽음을 바칠 시간";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3405";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3405/sharing/2x/010a62e2-a44a-46e6-b1fe-7b9a582cf0fe.jpg";3;0
65;"생존학 개론";"#액션";"https://webtoon.kakao.com/content/text/3423";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3423/sharing/2x/2ce93cf7-f075-436a-9b9b-4b645c468f8d.jpg";3;0
66;"내 침대 밑에 괴물 남주가 산다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3602";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3602/sharing/2x/22cf9482-608f-487e-be2c-a686966e64df.jpg";3;0
67;"상사의 청혼";"#로맨스";"https://webtoon.kakao.com/content/text/3580";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3580/sharing/2x/0f9edab2-7b3e-4bf8-937d-91d9c2e7f437.jpg";3;0
68;"적기사는 눈먼 돈을 좇지 않는다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2524";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2524/sharing/2x/349d5a91-880e-4734-b5f8-249d918f30b6.jpg";3;0
69;"내 턴은 끝나지 않아";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3754";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3754/sharing/2x/cf41b703-d5e7-4cd7-9590-86ac7170c225.jpg";3;0
70;"새벽을 사랑하는 방법";"#로맨스";"https://webtoon.kakao.com/content/text/3729";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3729/sharing/2x/41875021-a7f3-4464-a15a-ef7b13d27e45.jpg";3;0
71;"너를 소유하는 법";"#로맨스";"https://webtoon.kakao.com/content/text/3253";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3253/sharing/2x/23ebc959-d703-4043-9fde-5c9e7eea39d2.jpg";3;0
72;"자격 미달 황후라 죄송합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3666";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3666/sharing/2x/161a970d-888e-44a3-8ab7-d523bf43b3c9.jpg";3;0
73;"엑스트라는 가장 먼저 버려진다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3218";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3218/sharing/2x/da7c58a3-3d76-4dac-aba7-5408549a0d52.jpg";3;0
74;"최애 구원 소녀";"#로맨스";"https://webtoon.kakao.com/content/text/3683";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3683/sharing/2x/7a15d085-ff4a-411d-a8b3-3359e2f57a5d.jpg";3;0
75;"12구역";"#액션";"https://webtoon.kakao.com/content/text/3597";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3597/sharing/2x/4a02338c-580a-4dd7-83f4-06721324e196.jpg";3;0
76;"아싸가 알아버렸다";"#드라마";"https://webtoon.kakao.com/content/text/1847";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1847/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
77;"70억분의 1의 이레귤러";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2870";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2870/sharing/2x/21354746-bb70-40f5-9545-51a703fa6f68.jpg";3;0
78;"후작님은 그에게만 다정해";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3119";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3119/sharing/2x/99c4d090-cc3e-4da6-912f-833aaab86933.jpg";3;0
79;"미래 USB로 인생역전!";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3663";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3663/sharing/2x/114037af-2ab7-4641-accc-74a52478e068.jpg";3;0
80;"더는 못 본 척하지 않기로 했다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3169";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3169/sharing/2x/bf5923e7-fb8e-4833-97f1-ce31b71de04e.jpg";3;0
81;"회귀한 김에 복수하겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3346";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3346/sharing/2x/b4688955-d403-4f0d-9a3b-f954c0851c7d.jpg";3;0
82;"밤은 두 개의 이름을 가지고 있다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3644";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3644/sharing/2x/ca5567aa-5f2b-4ccc-91f8-2e110bfda29c.jpg";3;0
83;"아기 성녀님은 세상을 멸망시키고 싶어!";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3622";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3622/sharing/2x/eb495e53-48cc-455a-9917-e38ea9e8d2a4.jpg";3;0
84;"막장드라마의 제왕";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2622";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2622/sharing/2x/e557c0ae-87b5-4d74-ac7c-e7108272aa49.jpg";3;0
85;"흑막은 매일 밤 나를 찾아온다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3293";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3293/sharing/2x/44df34cb-dff0-4b69-82c4-037f5206d8de.jpg";3;0
86;"발푸르기스의 너머";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3485";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3485/sharing/2x/5a13a947-3c32-4af1-a51c-eac8ff727847.jpg";3;0
87;"호접몽전";"#액션";"https://webtoon.kakao.com/content/text/3331";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3331/sharing/2x/d4a71d30-ceb5-49d6-9ee8-ac6285a999f4.jpg";3;0
88;"궁궐의 맹수";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3442";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3442/sharing/2x/c7c674d2-2875-4284-9557-02e66e73ba55.jpg";3;0
89;"갑자기 엄마가 되었습니다";"#로맨스";"https://webtoon.kakao.com/content/text/3643";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3643/sharing/2x/ed0c6635-8ddc-480c-8bb4-d8568b7249d7.jpg";3;0
90;"빠져도 괜찮아";"#로맨스";"https://webtoon.kakao.com/content/text/3599";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3599/sharing/2x/e34a0159-985e-4dd4-830c-dbec5dcd364d.jpg";3;0
91;"신이 쓰는 웹소설";"#액션";"https://webtoon.kakao.com/content/text/3484";0;0;1;"";3;0
92;"취접냉월";"#로맨스";"https://webtoon.kakao.com/content/text/2803";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2803/sharing/2x/98d3a212-c963-4aa1-b00a-364d9ce26481.jpg";3;0
93;"호랑낭자뎐";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3406";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3406/sharing/2x/29569bab-e784-4cb2-9130-d81f9afaae2d.jpg";3;0
94;"하수도";"#스릴러";"https://webtoon.kakao.com/content/text/3587";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3587/sharing/2x/0450e2c0-3727-4998-a6a2-9636e5a147db.jpg";3;0
95;"철벽의 영애";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3605";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3605/sharing/2x/093b3eaa-ae7d-4474-a271-0b262f09b3c7.jpg";3;0
96;"수호룡과 거짓의 황녀";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3527";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3527/sharing/2x/79e451df-c795-49fa-84cd-a275267d8985.jpg";3;0
97;"내가 훔친 작가님";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3559";0;0;1;"";3;0
98;"제물인 나와 늑대의 왕";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3604";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3604/sharing/2x/15a78f3a-a9ae-45cf-a271-2e70a884244f.jpg";3;0
99;"엘리트 공주님의 수석지침서";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3275";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3275/sharing/2x/051b0a36-3c4e-4c93-b0a9-4ce211ea4c38.jpg";3;0
100;"그녀와 야수";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2760";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2760/sharing/2x/6d2fde33-4f33-4137-b1dd-61cbab7303de.jpg";3;0
101;"학사재생";"#액션";"https://webtoon.kakao.com/content/text/2121";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2121/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
102;"4000년 만에 귀환한 대마도사";"#판타지#학원";"https://webtoon.kakao.com/content/text/2385";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2385/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
103;"대공가에 입양된 성녀님";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3524";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3524/sharing/2x/d3bc5504-cbb7-470b-8221-5c3e33291587.jpg";3;0
104;"강호표사";"#액션";"https://webtoon.kakao.com/content/text/1931";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1931/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
105;"만 년 만에 귀환한 플레이어";"#액션";"https://webtoon.kakao.com/content/text/2981";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2981/sharing/2x/5e2fadee-9402-4f31-8831-e573256606ac.jpg";3;0
106;"조류공포증";"#스릴러";"https://webtoon.kakao.com/content/text/1716";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1716/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
107;"무지개다리 파수꾼";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2043";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2043/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
108;"남주의 여자사람친구가 되었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3360";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3360/sharing/2x/bef96425-163c-495e-8e51-19c743db9384.jpg";3;0
109;"그 책에 마음을 주지 마세요";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2143";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2143/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
110;"일단 질러! 질렐루야";"#코미디/일상";"https://webtoon.kakao.com/content/text/1140";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1140/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
111;"버림받고 즐기는 소박한 독신의 삶";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3482";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3482/sharing/2x/26f8d54d-6282-4f54-86ee-f4c09846828d.jpg";3;0
112;"FFF급 관심용사";"#액션";"https://webtoon.kakao.com/content/text/2673";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2673/sharing/2x/6df20d28-9fdb-4983-b659-927153a15f07.jpg";3;0
113;"남주가 흑역사를 책임지라고 합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3498";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3498/sharing/2x/8475577c-43a0-4015-afdb-85205624c3b3.jpg";3;0
114;"소공녀는 파혼을 기다린다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3537";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3537/sharing/2x/d5630dee-ec8b-4c89-8cd4-85a57bd45fa9.jpg";3;0
115;"녹음의 관";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2434";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2434/sharing/2x/0f512f13-817a-49b4-bf44-15e492d9eccc.jpg";3;0
116;"우선 남동생부터 숨기자";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2649";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2649/sharing/2x/71058ddb-ac6a-447d-a320-90646af5058a.jpg";3;0
