"Toon_idx";"Toon_name";"Toon_category";"Toon_link";"Toon_update";"Toon_newupdate";"Toon_exist";"Toon_imagelink";"Toon_platform";"Toon_likes"
489;"아기 용태자비는 미친놈들을 길들인다";"#판타지#로맨스";"https://webtoon.kakao.com/content/아기 용태자비는 미친놈들을 길들인다/3474";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3474/sharing/2x/03b9e7d8-f779-4390-8648-1224a8e89a94.jpg";3;0
490;"친구는 소중히 대해 주세요";"#판타지#로맨스";"https://webtoon.kakao.com/content/친구는 소중히 대해 주세요/3553";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3553/sharing/2x/1123a723-0c22-4771-a7a2-c0e52aa1352f.jpg";3;0
491;"너는, 달아";"#판타지#로맨스";"https://webtoon.kakao.com/content/너는, 달아/3343";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3343/sharing/2x/c48022c4-3dcf-4539-9555-e5de4a61813d.jpg";3;0
492;"F급 사주 헌터";"#판타지#로맨스";"https://webtoon.kakao.com/content/F급 사주 헌터/3481";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3481/sharing/2x/d2dc956d-a772-4366-8f93-4f98936cc5ba.jpg";3;0
493;"이차원 용병";"#판타지#로맨스";"https://webtoon.kakao.com/content/이차원 용병/2317";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2317/sharing/2x/0006bd37-a0e1-46f0-9735-73238542deba.jpg";3;0
494;"폭군의 번역기가 되어버렸다";"#판타지#로맨스";"https://webtoon.kakao.com/content/폭군의 번역기가 되어버렸다/2933";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2933/sharing/2x/9c503baa-dabe-4125-a1bb-b82e3581a1d8.jpg";3;0
495;"남편님, 다시 결혼해 주세요!";"#판타지#로맨스";"https://webtoon.kakao.com/content/남편님, 다시 결혼해 주세요!/3209";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3209/sharing/2x/830109e2-93f7-46f4-b748-29878474947a.jpg";3;0
496;"귀의하나이다";"#판타지#로맨스";"https://webtoon.kakao.com/content/귀의하나이다/2712";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2712/sharing/2x/c0242211-4557-49b7-b6bb-eeae64147b63.jpg";3;0
497;"종횡구주";"#판타지#로맨스";"https://webtoon.kakao.com/content/종횡구주/2834";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2834/sharing/2x/f863f2f8-824d-4a2a-bce4-e89ce6dd2164.jpg";3;0
498;"황녀님이 사악하셔";"#판타지#로맨스";"https://webtoon.kakao.com/content/황녀님이 사악하셔/3007";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3007/sharing/2x/306424e4-538a-4916-b99f-084bad1de537.jpg";3;0
499;"밤에 피는 꽃";"#판타지#로맨스";"https://webtoon.kakao.com/content/밤에 피는 꽃/3660";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3660/sharing/2x/2f294dbf-8919-42c1-830d-ef0c0652f3b2.jpg";3;0
500;"치트라";"#판타지#로맨스";"https://webtoon.kakao.com/content/치트라/2330";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2330/sharing/2x/a5f41bbe-b9f1-4e37-aa2b-875748cc98a8.jpg";3;0
501;"주작학원";"#판타지#로맨스";"https://webtoon.kakao.com/content/주작학원/3492";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3492/sharing/2x/fb63b520-d6de-49fe-b8ea-913905caaecc.jpg";3;0
502;"무례한 나의 다중인격자에게";"#판타지#로맨스";"https://webtoon.kakao.com/content/무례한 나의 다중인격자에게/3464";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3464/sharing/2x/651c8001-1d3d-47c7-8056-94bab90d5349.jpg";3;0
503;"내 부하들이 미친듯이 유능하다";"#판타지#로맨스";"https://webtoon.kakao.com/content/내 부하들이 미친듯이 유능하다/3593";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3593/sharing/2x/8cca6460-e46e-4388-8e28-f6d6703b0afd.jpg";3;0
504;"왕의 공녀";"#판타지#로맨스";"https://webtoon.kakao.com/content/왕의 공녀/2537";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2537/sharing/2x/b48a61ea-98ea-462c-94aa-a6f89605c75b.jpg";3;0
505;"드래곤 레이디";"#판타지#로맨스";"https://webtoon.kakao.com/content/드래곤 레이디/3568";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3568/sharing/2x/21b2697d-85d0-4180-b450-5a0f670cf2cb.jpg";3;0
506;"낙화유수";"#판타지#로맨스";"https://webtoon.kakao.com/content/낙화유수/2492";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2492/sharing/2x/3135a250-0321-4fc1-b183-d2d223a1b18b.jpg";3;0
507;"백작 영애의 애인을 꼬셔라";"#판타지#로맨스";"https://webtoon.kakao.com/content/백작 영애의 애인을 꼬셔라/3358";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3358/sharing/2x/b707390a-9dbb-446e-a6f8-92eebef5c794.jpg";3;0
508;"물질만능주의 공녀님";"#판타지#로맨스";"https://webtoon.kakao.com/content/물질만능주의 공녀님/3463";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3463/sharing/2x/e70ad4fb-048c-443b-85ed-55291e09dd3d.jpg";3;0
509;"전생의 프로가 꿀 빠는 법";"#판타지#로맨스";"https://webtoon.kakao.com/content/전생의 프로가 꿀 빠는 법/3421";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3421/sharing/2x/c779b390-fdc8-4ed5-b365-fd326a4da55f.jpg";3;0
510;"전쟁광 남편의 아이를 빼돌렸다";"#판타지#로맨스";"https://webtoon.kakao.com/content/전쟁광 남편의 아이를 빼돌렸다/3018";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3018/sharing/2x/14693b8a-cead-4161-96ff-59545bea0204.jpg";3;0
511;"홈 플레이트의 빌런";"#판타지#로맨스";"https://webtoon.kakao.com/content/홈 플레이트의 빌런/3287";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3287/sharing/2x/1926b6f8-1994-4167-8afe-06e6ba696f2d.jpg";3;0
512;"BJ대마도사";"#판타지#로맨스";"https://webtoon.kakao.com/content/BJ대마도사/3207";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3207/sharing/2x/5945d990-0738-4264-a636-f6848871b7fc.jpg";3;0
513;"모범택시:Recall";"#판타지#로맨스";"https://webtoon.kakao.com/content/모범택시:Recall/3288";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3288/sharing/2x/5d4a3413-9770-4544-aa4c-7496cf938dcf.jpg";3;0
514;"탑에 갇혀 고인물";"#판타지#로맨스";"https://webtoon.kakao.com/content/탑에 갇혀 고인물/3096";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3096/sharing/2x/baf16d79-0e47-46ff-8880-62f7dcd85543.jpg";3;0
515;"여왕을 위한 진혼곡";"#판타지#로맨스";"https://webtoon.kakao.com/content/여왕을 위한 진혼곡/3522";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3522/sharing/2x/d0aec26a-3691-4bac-ba3c-54a67471e777.jpg";3;0
516;"모두의 황녀님";"#판타지#로맨스";"https://webtoon.kakao.com/content/모두의 황녀님/3545";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3545/sharing/2x/0dfba123-8677-43b8-915c-7785d0f0c918.jpg";3;0
517;"100일의 로맨스";"#판타지#로맨스";"https://webtoon.kakao.com/content/100일의 로맨스/3071";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3071/sharing/2x/d721f395-1b56-47fa-aca9-019b39a739ff.jpg";3;0
518;"이세계 덤프트럭";"#판타지#로맨스";"https://webtoon.kakao.com/content/이세계 덤프트럭/3479";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3479/sharing/2x/be069842-e469-4722-a0dc-a3c590cbce43.jpg";3;0
519;"오라버니가 너무 순해서 걱정이다";"#판타지#로맨스";"https://webtoon.kakao.com/content/오라버니가 너무 순해서 걱정이다/2740";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2740/sharing/2x/47b8a54c-0a88-4d89-96ac-1a6ee167ce96.jpg";3;0
520;"언니가 남자 주인공을 주워 왔다";"#드라마#코미디/일상";"https://webtoon.kakao.com/content/언니가 남자 주인공을 주워 왔다/2566";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2566/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
521;"검사님 출세하신다!";"#판타지#로맨스#드라마";"https://webtoon.kakao.com/content/검사님 출세하신다!/3581";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3581/sharing/2x/7505778f-7c79-4de1-ae48-a39c29010b62.jpg";3;0
522;"당골의 신부";"#판타지#드라마";"https://webtoon.kakao.com/content/당골의 신부/3228";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3228/sharing/2x/c0975d02-e698-4876-9a0f-f3703c399aca.jpg";3;0
523;"어딜 봐요 매니저님";"#판타지#로맨스";"https://webtoon.kakao.com/content/어딜 봐요 매니저님/2697";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2697/sharing/2x/9db56566-19a8-42ae-a4e4-b5c1e76b4456.jpg";3;0
524;"신들의 성좌";"#로맨스#코미디/일상";"https://webtoon.kakao.com/content/신들의 성좌/3558";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3558/sharing/2x/5480afed-3ee9-49bc-bb66-7c8952216944.jpg";3;0
525;"엘리자베스";"#액션#판타지";"https://webtoon.kakao.com/content/엘리자베스/2548";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2548/sharing/2x/0e534279-4750-4998-85c0-6683a10f7710.jpg";3;0
526;"공포게임 조연인데요, 죽이지 마세요";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/공포게임 조연인데요, 죽이지 마세요/3612";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3612/sharing/2x/5837db3c-bfb2-40c7-bd8a-edf79ba48f0b.jpg";3;0
527;"청혼하라고 구해준 건 아니었는데";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/청혼하라고 구해준 건 아니었는데/3379";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3379/sharing/2x/e9627748-b0d5-4a21-a253-f518f933eeba.jpg";3;0
528;"천재 아이돌의 연예계 공략법";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/천재 아이돌의 연예계 공략법/3569";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3569/sharing/2x/d140282d-2ae1-4c8e-bb15-57c292e44de0.jpg";3;0
529;"유수의 작용";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/유수의 작용/3233";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3233/sharing/2x/5dea2ad7-e0cf-43cd-b67d-f4a2ef392f30.jpg";3;0
530;"초록빛 아래서";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/초록빛 아래서/3135";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3135/sharing/2x/03485d13-e38b-48f3-ad5a-8f6bd457af30.jpg";3;0
531;"베텔게우스";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/베텔게우스/3639";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3639/sharing/2x/31c62c8f-3258-425e-9319-ac4ee4172212.jpg";3;0
532;"돈쭐 내주러 온 아가씨";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/돈쭐 내주러 온 아가씨/3560";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3560/sharing/2x/677df465-6af0-418a-9217-c812b81777f0.jpg";3;0
533;"백작가의 사생아가 결혼하면";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/백작가의 사생아가 결혼하면/2824";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2824/sharing/2x/f64be142-bdda-48fc-877e-7559f1e20fda.jpg";3;0
534;"아빠가 너무 강함";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/아빠가 너무 강함/2402";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2402/sharing/2x/59cc110f-b777-487e-b925-32f025ffd379.jpg";3;0
535;"아기 후궁님은 조용히 살고 싶어";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/아기 후궁님은 조용히 살고 싶어/3417";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3417/sharing/2x/e35016a6-39d2-457a-a239-b9e71faeaaf5.jpg";3;0
536;"파혼의 대가";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/파혼의 대가/3302";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3302/sharing/2x/daafe9b7-08ae-4f56-b8e9-0984b5fb6434.jpg";3;0
537;"그 대공의 화려한 결혼은 사기";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/그 대공의 화려한 결혼은 사기/3500";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3500/sharing/2x/dcdf926f-6bee-43f2-bd1d-b1d1875b2e3a.jpg";3;0
538;"키스가 필요해";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/키스가 필요해/3546";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3546/sharing/2x/e1620c72-812c-4c3a-b681-720758937dd0.jpg";3;0
539;"연록흔";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/연록흔/2621";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2621/sharing/2x/8200d0f7-84e0-4411-889e-80436b455948.jpg";3;0
540;"다시 한번, 빛 속으로";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/다시 한번, 빛 속으로/2586";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2586/sharing/2x/b005c7aa-b674-455f-a7ce-48514148c93c.jpg";3;0
541;"검빨로 레벨업 ";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/검빨로 레벨업 /2922";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2922/sharing/2x/7d758e9a-8086-4227-8fdb-0012c9f1083c.jpg";3;0
542;"폭군의 애착인형 ";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/폭군의 애착인형 /2969";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2969/sharing/2x/67c14eee-1234-48e5-8a49-655a376639e1.jpg";3;0
543;"두 번 사는 랭커";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/두 번 사는 랭커/2335";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2335/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
544;"최종 보스의 애인이라니 오해입니다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/최종 보스의 애인이라니 오해입니다/3401";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3401/sharing/2x/4cfa1816-291a-4096-8429-cc41b9b70fe2.jpg";3;0
545;"아쉴레앙 공작의 계약 결혼";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/아쉴레앙 공작의 계약 결혼/3156";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3156/sharing/2x/bb0bbeb2-3b17-4588-8e20-239e4b7d988b.jpg";3;0
546;"정체를 숨긴 서브남주에게 잘못 걸렸다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/정체를 숨긴 서브남주에게 잘못 걸렸다/3147";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3147/sharing/2x/ac9eb8ba-49b9-4fcc-8379-c19cd9d6e618.jpg";3;0
547;"만렙 플레이어";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/만렙 플레이어/3393";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3393/sharing/2x/0888c336-98cf-4b92-b238-0de7cc6ef0f6.jpg";3;0
548;"아크";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/아크/2391";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2391/sharing/2x/12b7f780-9e05-4713-a710-dbdbf6db3078.jpg";3;0
549;"베아트리체";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/베아트리체/2755";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2755/sharing/2x/434a4036-2dea-4815-90af-a63b09926e8b.jpg";3;0
550;"마존현세강림기";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/마존현세강림기/2350";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2350/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
551;"리라이프 플레이어";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/리라이프 플레이어/3159";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3159/sharing/2x/431f4036-cf0e-4971-bc8a-4ad4a24b7b13.jpg";3;0
552;"계약 부부는 밤마다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/계약 부부는 밤마다/3160";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3160/sharing/2x/95390953-af84-4a3a-b600-070e172dd057.jpg";3;0
553;"착하게 살고 싶었답니다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/착하게 살고 싶었답니다/3377";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3377/sharing/2x/aab1949b-af3c-4ef5-b0c7-6dd835366f5e.jpg";3;0
554;"악역 소녀는 사랑받기가 부끄러워요";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/악역 소녀는 사랑받기가 부끄러워요/3321";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3321/sharing/2x/6c544c0f-ec01-44ba-b6a8-fee1d1e68c4d.jpg";3;0
555;"여주인공이 나를 새언니로 점찍었다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/여주인공이 나를 새언니로 점찍었다/3259";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3259/sharing/2x/34b55cd6-996b-47c0-9b03-509ef7de5872.jpg";3;0
556;"매달려도 소용없어";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/매달려도 소용없어/2491";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2491/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
557;"쥐뿔도 없는 회귀";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/쥐뿔도 없는 회귀/2799";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2799/sharing/2x/790570af-7c0f-498d-a128-9455314c65d0.jpg";3;0
558;"천검기협";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/천검기협/2949";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2949/sharing/2x/15e5bc4c-4fb2-47db-8710-169001bef3cf.jpg";3;0
559;"이혼한 악녀는 케이크를 굽는다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/이혼한 악녀는 케이크를 굽는다/3089";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3089/sharing/2x/2cd6b417-ec04-466b-95db-ce0e61ae3370.jpg";3;0
560;"흑막들의 조련사가 되었습니다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/흑막들의 조련사가 되었습니다/3462";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3462/sharing/2x/d2bf9cbf-c307-4199-8799-ff08ce479028.jpg";3;0
561;"악녀 황후님이 날 너무 좋아해";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/악녀 황후님이 날 너무 좋아해/3229";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3229/sharing/2x/e9312d7b-2f49-4fec-8c4b-eb3edf29eeef.jpg";3;0
562;"나의 황제께 붉은 월계수 꽃을";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/나의 황제께 붉은 월계수 꽃을/3286";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3286/sharing/2x/efec9e99-5915-4fa5-940f-0a40c39e01e9.jpg";3;0
563;"호위무사";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/호위무사/2782";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2782/sharing/2x/6d34f003-b6f1-4f93-9b07-66961a78a8f5.jpg";3;0
564;"더 챌린저";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/더 챌린저/2536";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2536/sharing/2x/46b53f37-c338-4ae3-a3f9-7a3d86e4f8b0.jpg";3;0
565;"전령새 왕녀님";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/전령새 왕녀님/2531";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2531/sharing/2x/6cbb7d25-97e3-4540-bf3b-5c36b3119f1b.jpg";3;0
566;"태양을 삼킨 꽃";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/태양을 삼킨 꽃/3367";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3367/sharing/2x/be0231fe-9fae-4ccd-a6b1-c7fe6b2a777a.jpg";3;0
567;"후회 남주의 시한부 누나가 되었다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/후회 남주의 시한부 누나가 되었다/3246";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3246/sharing/2x/a64f925f-c4ca-490a-88d6-aefee91ecf83.jpg";3;0
568;"임기 첫날에 게이트가 열렸다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/임기 첫날에 게이트가 열렸다/2956";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2956/sharing/2x/71170b53-aa69-40fa-bb7f-5908d00bc751.jpg";3;0
569;"엄마는 내 성좌";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/엄마는 내 성좌/3408";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3408/sharing/2x/06d20de1-6fa5-4b72-9732-61f6836169da.jpg";3;0
570;"너의 죽음이 보여";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/너의 죽음이 보여/3161";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3161/sharing/2x/27cf8d5f-19c7-4d9a-90e4-84a35805e17f.jpg";3;0
571;"마신은 평화롭게 살고 싶다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/마신은 평화롭게 살고 싶다/3251";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3251/sharing/2x/4b92e58d-f288-48fd-9851-deca6541a4fd.jpg";3;0
572;"통 속의 브레인";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/통 속의 브레인/2775";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2775/sharing/2x/95c4efd4-1348-4dbf-bb96-a72c199e07e8.jpg";3;0
573;"순백의 엘리사벳";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/순백의 엘리사벳/2520";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2520/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
574;"공작님, 회개해주세요!";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/공작님, 회개해주세요!/3245";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3245/sharing/2x/98f49f63-5853-44a9-8dd4-69c76eefbaff.jpg";3;0
575;"린델에선 무슨 일이?";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/린델에선 무슨 일이?/3206";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3206/sharing/2x/2e54bb7b-f014-4e03-ab48-3b821b9774af.jpg";3;0
576;"톱스타, 그 자체";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/톱스타, 그 자체/3003";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3003/sharing/2x/147187b2-a19b-46bf-a1dd-5784426535a5.jpg";3;0
577;"잘 보이는 무림티비";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/잘 보이는 무림티비/3252";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3252/sharing/2x/e055b8bf-6e3c-4ab2-a57a-1458d1954117.jpg";3;0
578;"전신의 강림";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/전신의 강림/3195";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3195/sharing/2x/49ec2761-7168-484a-bc5d-a0c432dcbc01.jpg";3;0
579;"라이프 크라이";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/라이프 크라이/2892";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2892/sharing/2x/06581d96-d98b-484e-b4b6-9f97eaa0d086.jpg";3;0
580;"그때 우리가 조아한";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/그때 우리가 조아한/2690";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2690/sharing/2x/5059aec4-c1b5-4ae4-87e5-2af619e827da.jpg";3;0
581;"반지하셋방";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/반지하셋방/1347";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1347/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
582;"화산전생";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/화산전생/2315";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2315/sharing/2x/65200238-bb7f-478f-bd4d-6510e53f4fb2.jpg";3;0
583;"응급! 사랑으로 치료하는 방법";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/응급! 사랑으로 치료하는 방법/3762";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3762/sharing/2x/af8f1396-cdb6-48ec-8d2e-08658f0a9583.jpg";3;0
584;"가짜 성녀인데 신들이 집착한다";"#액션";"https://webtoon.kakao.com/content/가짜 성녀인데 신들이 집착한다/3403";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3403/sharing/2x/b32e988a-0bec-46f7-a295-7d93e775c671.jpg";3;0
585;"언니의 인생을 연기중입니다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/언니의 인생을 연기중입니다/3758";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3758/sharing/2x/2d279cd0-65d1-4dd8-9457-77d92b654aa1.jpg";3;0
586;"악녀들을 위한 안내서";"#액션";"https://webtoon.kakao.com/content/악녀들을 위한 안내서/3748";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3748/sharing/2x/9c3d71ac-8b46-41ab-8144-60091214877d.jpg";3;0
587;"샤이닝 썸머";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/샤이닝 썸머/3749";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3749/sharing/2x/7bbdeaf9-ba05-4fb0-9a64-b7fc99cfd715.jpg";3;0
588;"12시의 마리오네트";"#액션";"https://webtoon.kakao.com/content/12시의 마리오네트/3743";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3743/sharing/2x/96c262f2-d1c2-489b-87b1-688e059c4722.jpg";3;0
589;"이번 생은 우주대스타";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/이번 생은 우주대스타/3735";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3735/sharing/2x/d29c2ecb-d80f-492f-8b14-9a1c807d310b.jpg";3;0
590;"곱게 키운 악당들";"#액션";"https://webtoon.kakao.com/content/곱게 키운 악당들/3026";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3026/sharing/2x/520481fa-1170-4700-8941-d1502aab34e9.jpg";3;0
591;"나 홀로 로그인";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/나 홀로 로그인/2366";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2366/sharing/2x/d1f3d460-27e2-4eed-8d14-23b69b9bf376.jpg";3;0
592;"책빙의는 이제 지겹다";"#액션";"https://webtoon.kakao.com/content/책빙의는 이제 지겹다/3140";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3140/sharing/2x/1a6a4eb0-bf09-4883-8aef-049fe6d13bb3.jpg";3;0
593;"남주의 연적이 되어 버렸다";"#판타지#코미디/일상";"https://webtoon.kakao.com/content/남주의 연적이 되어 버렸다/2791";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2791/sharing/2x/ca9f6d04-eca6-4ee1-ba94-e41cb60247d2.jpg";3;0
